id,images,name,description,grade,quantity,price,upload_date,purchase_date,sales_status,buyer_id,category_id,seller_id,origin_url
442,"https://img2.joongna.com/media/original/2025/03/23/1742723656536FtY_Ig8ma.jpg,https://img2.joongna.com/media/original/2025/03/23/1742723631908jC2_iHRZl.jpg",라문 아물레또 스탠드 조명,"
미개봉 새상품입니다
거래희망지역
전포제1동
",새상품,1,350000,2025-03-30 17:10:21,,available,,31,,https://web.joongna.com/product/204960538
443,"https://img2.joongna.com/media/original/2025/02/17/1739800654402DiD_Y6prc.jpg,https://img2.joongna.com/media/original/2025/02/17/1739800654403xxV_Njlpx.jpg,https://img2.joongna.com/media/original/2025/02/17/1739800654403lXP_vMPjk.jpg,https://img2.joongna.com/media/original/2025/02/17/1739800654403quG_AP9Gh.jpg",미개봉 미니 USB 조명 LED스탠드 독서등 4개,"
미개봉 미니 USB 조명 LED스탠드 독서등 4개.

미개봉 완전 새상품입니다. 

USB가 연결 후 바로 켜져서 각도 조절이 가능합니다.

4개 일관 팝니다.
거래희망지역
온천2동
",새상품,1,3000,2025-03-30 14:03:08,,available,,31,,https://web.joongna.com/product/204833778
444,"https://img2.joongna.com/media/original/2025/03/13/17418259087366u1_p7m1d.jpg,https://img2.joongna.com/media/original/2025/03/13/1741825908736syq_7fzLp.jpg,https://img2.joongna.com/media/original/2025/03/13/1741825908737YcC_OnhVe.jpg,https://img2.joongna.com/media/original/2025/03/13/1741825908737ysy_l0o2C.jpg",엔틱 무드등 조명 꽃 스탠드,"
스탠드 조명 주황빛 밝고 예뻐요
높이 160cm
경기 와부읍 인근 직거래
언제든지 채팅 주세요
거래희망지역
와부읍
",중고,1,60000,2025-03-30 18:48:09,,available,,31,,https://web.joongna.com/product/203939994
445,"https://img2.joongna.com/media/original/2025/03/12/1741761801241ajK_OaNtc.jpg,https://img2.joongna.com/media/original/2025/03/12/1741761801239ADd_U1E8j.jpg,https://img2.joongna.com/media/original/2025/03/12/1741761801239vk9_zahIS.jpg,https://img2.joongna.com/media/original/2025/03/12/17417618012405Yi_UvAfX.jpg,https://img2.joongna.com/media/original/2025/03/12/1741761801240rCU_9LKMS.jpg,https://img2.joongna.com/media/original/2025/03/12/1741761801240O93_Oa92q.jpg,https://img2.joongna.com/media/original/2025/03/12/1741761801240dBw_aVDOv.jpg",링라이트 촬영 조명 방송 유튜브 링조명 스탠드형 삼각대,"
링라이트 촬영 조명 방송 유튜브 링조명 판매합니다
스탠드형으로 라이포드 
최소 66cm, 최대 162cm까지 
길이 조절 가능합니다
거의 사용하지 않고 보관만 해뒀습니다

거래는 계좌이체만 받습니다!
직거래 장한평역 5번출구 앞
반값택배도 가능해요
거래희망지역
용답동
",중고,1,23000,2025-03-30 23:12:02,,available,,31,,https://web.joongna.com/product/203880745
446,"https://img2.joongna.com/cafe-article-data/live/2025/03/31/1100754783/1743368512959_000_W8CJa_main.jpg,https://img2.joongna.com/cafe-article-data/live/2025/03/31/1100754783/1743368512959_001_WRywt.jpg,https://img2.joongna.com/cafe-article-data/live/2025/03/31/1100754783/1743368512959_002_WXe21.jpg,https://img2.joongna.com/cafe-article-data/live/2025/03/31/1100754783/1743368512959_003_LyjuO.jpg,https://img2.joongna.com/cafe-article-data/live/2025/03/31/1100754783/1743368512959_004_mls8Z.jpg,https://img2.joongna.com/cafe-article-data/live/2025/03/31/1100754783/1743368512959_005_6v2vD.jpg",우리꼴 원목 갓 플로어 스탠드 조명 판매합니다,"
안녕하세요
우리꼴 느릅나무 원목 갓 플로어 스탠드 조명 판매합니다
매년 기름칠하고 관리해서 상태 너무 좋습니다
접착제를 사용하지않고 수작업으로 짜맞춤 제작하여 환경호르몬 등이 나오지않아 친환경적이고 오래사용 할수록 고풍스럽습니다
묵직한 무게감으로 통 원목 고유의 느낌이 있습니다

원래 조도 조절이  되지않는데 조도 조절기를 별도로 달아서 은은한 조명으로 사용가능합니다


1, 브랜드명 : 우리꼴
2, 구입처 : 우리꼴 매장 (as 가능)
3, 사이즈
높이 : 160cm

원목이라서 조금 무게감이 있습니다
상태는 거의 인테리어용으로 사용해서 좋습니다
안심번호로 문자 부탁드립니다, 감사합니다



#우리꼴 #자연가구 #원목 #스탠드 #나무 #갓#느릅나무 

 
 
 
 
 








",중고,1,150000,2025-03-31 06:01:47,,available,,31,,https://web.joongna.com/product/205660870
447,"https://img2.joongna.com/media/original/2025/03/30/1743341838967F46_j1jME.jpg,https://img2.joongna.com/media/original/2025/03/30/1743341838967b6U_9KVWJ.jpg,https://img2.joongna.com/media/original/2025/03/30/1743341838968ZIK_CL83M.jpg,https://img2.joongna.com/media/original/2025/03/30/1743341838968Y8P_DevF9.jpg",oaLp220 오아 스탠드 조명 팝니다,"
최저가 3만대로 파는 제품입니다 
집에 스탠드가 너무 많아 처리해요
거래희망지역
구갈동
",중고,1,15000,2025-03-30 22:38:03,,available,,31,,https://web.joongna.com/product/205648778
448,"https://img2.joongna.com/cafe-article-data/live/2025/03/30/1100737053/1743338929883_000_BgWTZ_main.jpg,https://img2.joongna.com/cafe-article-data/live/2025/03/30/1100737053/1743338929883_001_74PTh.jpg,https://img2.joongna.com/cafe-article-data/live/2025/03/30/1100737053/1743338929883_002_dbRaM.jpg,https://img2.joongna.com/cafe-article-data/live/2025/03/30/1100737053/1743338929883_003_LmX4a.jpg,https://img2.joongna.com/cafe-article-data/live/2025/03/30/1100737053/1743338929883_004_pIKYz.jpg,https://img2.joongna.com/cafe-article-data/live/2025/03/30/1100737053/1743338929883_005_Gfyyv.png,https://img2.joongna.com/cafe-article-data/live/2025/03/30/1100737053/1743338929883_006_NHd6K.png,https://img2.joongna.com/cafe-article-data/live/2025/03/30/1100737053/1743338929883_007_Jh3Lf.jpg,https://img2.joongna.com/cafe-article-data/live/2025/03/30/1100737053/1743338929884_008_EZ7XT.jpg,https://img2.joongna.com/cafe-article-data/live/2025/03/30/1100737053/1743338929884_009_xRpAF.jpg",홈 스튜디오 스탠드 및 조명 저렴하게 판매,"
피규어 촬영용으로 구매했으나, 거의 사용하지않아서 판매합니다

싯가
배경거치대 XL 60000 + 넥브라켓 x2 15000 + 조명+렘프 x2 63000 
= 138000

중고할인
할인 + 서비스 배경천 x2, 추가구매한 여분 집개들 
= 송포 70000

송포7만에 전부 넘깁니다 
(서비스로 고급 배경천 들 몇개 더 챙겨드립니다)

직거래는 고속버스터미널역, 약수 동대입구역 에서 가능합니다!
",중고,1,70000,2025-03-30 21:48:32,,available,,31,,https://web.joongna.com/product/205645184
449,https://img2.joongna.com/cafe-article-data/live/2025/03/31/1100750985/1743352215518_000_fD7Zh_main.jpg,거실용 우드 조명 스탠드,"







거실용 우드 조명 스탠드 

5만원 쌍문동 
공일공 오공구일 일일육이 전화 부탁드립니다.





",중고,1,50000,2025-03-31 01:30:05,,available,,31,,https://web.joongna.com/product/205657450
450,"https://img2.joongna.com/media/original/2025/01/01/1735723231244DnL_3tToe.jpg,https://img2.joongna.com/media/original/2025/01/01/1735723231244SZS_33ovm.jpg",책상 조명 등 스탠드 데스크 독서등 LED 침실 침대등,"
책상 조명 등 스탠드 데스크 독서등 LED 침실 침대등 이케아 한샘 리바트 까사 비츠
사진 구성
충전식
조명컬러변경

가까운곳은 1만원추가시 집 문앞에 놓아드려요
착불 택배 6천원추가
고화질 디테일한 사진 확인부탁드립니다
최우선 직거래 희망하며
판매자 미쳐 발견하지 못한 부분등 어떠한경우라도 중고 거래 특성상 환불 절대 불가능하니 신중한 거래 부탁드립니다.
디지털/가전들은 직접오셔서 꼭 테스팅후 가져가세요 
사이즈는 직접오셔서 확인바랍니다
그럼에도 
구매자의 요청으로 택배거래 가능하나 파손면책 동의 되어야 배송됩니다
강남구 청담동 직거래가능 위치확인 부탁드립니다
선입금 선거래 판매순입니다 
소중한 시간 매너거래 부탁드려요
거래희망지역
청담동
",중고,1,19000,2025-03-30 10:45:10,,available,,31,,https://web.joongna.com/product/205201720
451,"https://img2.joongna.com/media/original/2025/01/01/1735722816341OfX_7pE23.jpg,https://img2.joongna.com/media/original/2025/01/01/1735722816341eGa_uMQhz.jpg",책상 조명 등 스탠드 데스크 독서등 LED 침실 침대등,"
책상 조명 등 스탠드 데스크 독서등 LED 침실 침대등 이케아 한샘 리바트 까사 비츠
사진 구성
밝기조절

가까운곳은 1만원추가시 집 문앞에 놓아드려요
착불 택배 6천원추가
고화질 디테일한 사진 확인부탁드립니다
최우선 직거래 희망하며
판매자 미쳐 발견하지 못한 부분등 어떠한경우라도 중고 거래 특성상 환불 절대 불가능하니 신중한 거래 부탁드립니다.
디지털/가전들은 직접오셔서 꼭 테스팅후 가져가세요 
사이즈는 직접오셔서 확인바랍니다
그럼에도 
구매자의 요청으로 택배거래 가능하나 파손면책 동의 되어야 배송됩니다
강남구 청담동 직거래가능 위치확인 부탁드립니다
선입금 선거래 판매순입니다 
소중한 시간 매너거래 부탁드려요
거래희망지역
청담동
",중고,1,15000,2025-03-30 10:44:32,,available,,31,,https://web.joongna.com/product/204623239
452,"https://img2.joongna.com/media/original/2025/03/28/1743127775125DXX_0r4ZP.jpg,https://img2.joongna.com/media/original/2025/03/28/1743127775125S73_rs94C.jpg,https://img2.joongna.com/media/original/2025/03/28/1743127775125DNO_wrboj.jpg,https://img2.joongna.com/media/original/2025/03/28/1743127775126gQR_JcBCP.jpg,https://img2.joongna.com/media/original/2025/03/28/1743127775126xwz_gotbE.jpg",모조산업 스탠드 조명,"
인테리어에 포인트가 되는 스탠드 조명입니다.
거래희망지역
성북동
",중고,1,190000,2025-03-30 09:44:38,,available,,31,,https://web.joongna.com/product/205411113
453,"https://img2.joongna.com/cafe-article-data/live/2025/03/30/1100719844/1743327658908_000_Bi7In_main.jpg,/cafe-article-data/live/2025/03/30/1100719844/1743327658909_001_qWbhv.jpg,/cafe-article-data/live/2025/03/30/1100719844/1743327658909_002_EGLsb.jpg,/cafe-article-data/live/2025/03/30/1100719844/1743327658909_003_4gsKQ.jpg,/cafe-article-data/live/2025/03/30/1100719844/1743327658909_004_xCzkL.jpg,/cafe-article-data/live/2025/03/30/1100719844/1743327658909_005_54LVp.jpg,/cafe-article-data/live/2025/03/30/1100719844/1743327658909_006_38OhP.jpg,/cafe-article-data/live/2025/03/30/1100719844/1743327658909_007_GUhEY.jpg,/cafe-article-data/live/2025/03/30/1100719844/1743327658909_008_3CHVX.jpg,/cafe-article-data/live/2025/03/30/1100719844/1743327658909_009_idllk.jpg",조명 붐스탠드 배경지 판매합니다,"







붐스탠드 - 7만원
동작 잘되고 사용감은 약간 있습니다.
붐대 고정안되는 제품 하나 더 같이 드립니다.


배경지 - 4만원
전원케이블 불량으로 작동 안되고 뒤에 세워서 사용했습니다.
스탠드2개, 하얀배경지 포함


인천 서구쪽에서 직거래로 판매합니다.
위에 안심번호로 연락주세요.



",중고,1,2000,2025-03-30 18:40:35,,available,,31,,https://web.joongna.com/product/205630795
454,https://img2.joongna.com/cafe-article-data/live/2025/03/30/1100733154/1743336339199_000_y0PKn_main.jpg,거실용 우드 조명 스탠드,"







거실용 우드 조명 스탠드 

5만원 쌍문동 
공일공 오공구일 일일육이 전화 부탁드립니다.





",중고,1,50000,2025-03-30 21:05:19,,available,,31,,https://web.joongna.com/product/205641826
455,"https://img2.joongna.com/media/original/2025/03/17/1742221709382x4a_zc8tb.jpg,https://img2.joongna.com/media/original/2025/03/17/1742221709382StZ_vjqNw.jpg,https://img2.joongna.com/media/original/2025/03/17/174222170938293Z_BG5R2.jpg,https://img2.joongna.com/media/original/2025/03/17/1742221709382DwU_sBfcj.jpg,https://img2.joongna.com/media/original/2025/03/17/1742221709382q03_EOuTr.jpg,https://img2.joongna.com/media/original/2025/03/17/1742221709383MJL_78cXe.jpg",새상품 미니 LED 무드등절전등침대등스탠드조명등,"
새상품 미니 LED 무드등/절전등/침대등/스탠드/조명등 2개 팝니다.

완전 새상품입니다. 전구색 + 주광색 2개 일관 1000원입니다.

USB 포트에 바로 꽂아주시면 됩니다.
거래희망지역
온천2동
",새상품,1,1000,2025-03-30 14:02:21,,available,,31,,https://web.joongna.com/product/205430135
456,"https://img2.joongna.com/media/original/2025/01/01/1735722270602f4I_z880N.jpg,https://img2.joongna.com/media/original/2025/01/01/17357222706025WA_rCRTS.jpg",책상 조명 등 스탠드 데스크 독서등 LED 침실 침대등,"
책상 조명 등 스탠드 데스크 독서등 LED 침실 침대등 이케아 한샘 리바트 까사 비츠
사진 구성
충전식
밝기조절

가까운곳은 1만원추가시 집 문앞에 놓아드려요
착불 택배 6천원추가
고화질 디테일한 사진 확인부탁드립니다
최우선 직거래 희망하며
판매자 미쳐 발견하지 못한 부분등 어떠한경우라도 중고 거래 특성상 환불 절대 불가능하니 신중한 거래 부탁드립니다.
디지털/가전들은 직접오셔서 꼭 테스팅후 가져가세요 
사이즈는 직접오셔서 확인바랍니다
그럼에도 
구매자의 요청으로 택배거래 가능하나 파손면책 동의 되어야 배송됩니다
강남구 청담동 직거래가능 위치확인 부탁드립니다
선입금 선거래 판매순입니다 
소중한 시간 매너거래 부탁드려요
거래희망지역
청담동
",중고,1,15000,2025-03-30 10:45:48,,available,,31,,https://web.joongna.com/product/205587339
457,"https://img2.joongna.com/cafe-article-data/live/2025/03/30/1100676985/1743302722603_000_gmZnX_main.jpg,https://img2.joongna.com/cafe-article-data/live/2025/03/30/1100676985/1743302722603_001_ocVpW.jpg",이케아 전등 조명 레르스타 장스탠드 화이트 가격인하,"



이케아 전등 조명 레르스타 장스탠드 화이트 상태 좋아요

정가는 전구 포함 37900원인데 저렴하게 올려요.

직거래 의정부시청역 기업은행 근처로 직접 찾으러와주셔야 합니다. 
음식 두고 사진 찍으면 잘 나와요!
조명색이 노란빛이고 따뜻하고 예뻐요.
전등 포함, 작동 잘 돼요.
사용감 조금 있습니다.

네고 및 환불 안됩니다.
문자 거래가 빠릅니다.
공1공 873일 478공
거래희망지역
의정부1동
",중고,1,18000,2025-03-30 11:45:08,,available,,31,,https://web.joongna.com/product/205593612
458,"https://img2.joongna.com/media/original/2025/03/30/1743310599972Y07_dCfk9.jpg,https://img2.joongna.com/media/original/2025/03/30/1743310449735BMv_ZWh26.jpg,https://img2.joongna.com/media/original/2025/03/30/1743310449736yvf_lUcF0.jpg,https://img2.joongna.com/media/original/2025/03/30/1743310449736q8l_8UBZN.jpg",칼라조명 고독스 cl10 스탠드,"
짐정리로 싸게 처분합니다
어댑터도 있습니다
",중고,1,50000,2025-03-30 13:57:29,,available,,31,,https://web.joongna.com/product/205606213
459,"https://img2.joongna.com/media/original/2025/03/11/17416820448142BH_BCIkN.jpg,https://img2.joongna.com/media/original/2025/03/11/1741682044814SnG_KZfPs.jpg,https://img2.joongna.com/media/original/2025/03/11/17416820448141tr_ML03E.jpg",IC 인화 타이머 판매합니다,"
미사용 신품 IC 인화 타이머 판매합니다.
일본 생산 이여서 110V입니다.
거래희망지역
압구정동
",새상품,1,90000,2025-03-30 13:31:41,,available,,32,,https://web.joongna.com/product/203790030
460,https://img2.joongna.com/media/original/2025/03/30/1743297405812S7r_ob70t.jpg,서준전기 시간타이머 콘센트,"
서준전기 시간타이머 콘센트
기계식12시간 SJP-D12H

cu알뜰택배(2800) 가능합니다
",중고,1,10000,2025-03-30 10:17:02,,available,,32,,https://web.joongna.com/product/205584523
461,"https://img2.joongna.com/media/original/2025/03/23/1742702631042FWi_gDt2J.jpg,https://img2.joongna.com/media/original/2025/03/23/1742702631042ScR_nukHL.jpg",디지털타이머DHN30A 팝니다,"
동화전자 디지털타이머 입니다

택배비 별도 입니다
",새상품,1,25000,2025-03-30 12:32:33,,available,,32,,https://web.joongna.com/product/204929241
462,https://img2.joongna.com/media/original/2025/03/22/1742620234755yq6_zcVsv.jpg,수험용 스톱워치타이머,"
구매하고 사용하지 않아 판매합니다 한달정도 되었고 거의 사용하지 않아 새제품 같습니다!
거래희망지역
대학동
",중고,1,7000,2025-03-30 11:31:49,,available,,32,,https://web.joongna.com/product/204845934
463,"https://img2.joongna.com/cafe-article-data/live/2025/03/30/1100689865/1743310007577_000_zdQXX_main.JPG,https://img2.joongna.com/cafe-article-data/live/2025/03/30/1100689865/1743310007578_001_XlVvV.JPG,https://img2.joongna.com/cafe-article-data/live/2025/03/30/1100689865/1743310007578_002_8hDZo.JPG,https://img2.joongna.com/cafe-article-data/live/2025/03/30/1100689865/1743310007578_003_gZBcR.JPG,https://img2.joongna.com/cafe-article-data/live/2025/03/30/1100689865/1743310007578_004_aSxnp.JPG,https://img2.joongna.com/cafe-article-data/live/2025/03/30/1100689865/1743310007578_005_y47DD.JPG,https://img2.joongna.com/cafe-article-data/live/2025/03/30/1100689865/1743310007578_006_GyLGD.JPG",미도 디컴프레션 월드타이머,"

미도 디컴프레션 월드타이머 팔아요

23년 10월 스탬핑이구 기스나 찍힘 없습니다

일오차 5초 이내구요 잘 착용 안해서 팔아요

풀구성에 버클은 아예 미사용입니다

뒷판에 보호필름 붙여서 완전 깨끗합니다

시계특성상 직거래 원하구 평일은 저녁7시반

이후 덕소나 잠실에서 가능합니다 

주말은 시간 상관없이 덕소 잠실 가능하구요

010-238팔-44팔오 문자주세요










",중고,1,900000,2025-03-30 13:46:30,,available,,32,,https://web.joongna.com/product/205605245
464,https://img2.joongna.com/media/original/2025/03/30/1743333621333B3z_jhRIL.jpg,냥코센세 타이머,"
냥코센세 이치방쿠지 타이머 팝니다.

가격 : 35,000원
택배비 : 4,000원 or 착불 or
              Gs반값택배, Cu끼리택배 2,200원

구매 원하시는 분은 010-9이오7-0육3사 로 문자 또는 채팅 주세요.
",새상품,1,35000,2025-03-30 20:22:16,,available,,32,,https://web.joongna.com/product/205638337
465,"https://img2.joongna.com/media/original/2025/03/24/17428257564601i1_WsRru.jpg,https://img2.joongna.com/media/original/2025/03/24/1742825756460Ux1_0fosy.jpg,https://img2.joongna.com/media/original/2025/03/24/17428257564609hY_taDPz.jpg,https://img2.joongna.com/media/original/2025/03/24/1742825756460BN3_tFGou.jpg,https://img2.joongna.com/media/original/2025/03/24/1742825756461bMZ_5Nl4y.jpg",새상품디지털 프로브 주방 온도계 타이머,"
주방에서 요리 / 쿠킹 / 베이킹시
정밀한 온도 체크를 위한 온도계
프로브 방식으로  필요한 상황에 적용해서 사용가능
타이머 기능도 있어요~
스크린 터치 방식이고 AAA건전지 2개 들어갑니다~
",새상품,1,8000,2025-03-30 13:45:12,,available,,32,,https://web.joongna.com/product/205081811
466,"https://img2.joongna.com/media/original/2025/02/24/1740403175188Sj6_USQsk.jpg,https://img2.joongna.com/media/original/2025/02/24/1740403175188q9c_BnWHJ.jpg,https://img2.joongna.com/media/original/2025/02/24/1740403175189s2s_mu4SL.jpg,https://img2.joongna.com/media/original/2025/02/24/1740403175189xKV_lPza3.jpg,https://img2.joongna.com/media/original/2025/02/24/17404031751890au_Y1Yw7.jpg,https://img2.joongna.com/media/original/2025/02/24/17404031751902tF_JPV6L.jpg,https://img2.joongna.com/media/original/2025/02/24/1740403175190tS8_hGEjU.jpg,https://img2.joongna.com/media/original/2025/02/24/1740403175190IEb_UgibY.jpg,https://img2.joongna.com/media/original/2025/02/24/1740403175191GJ6_I0sop.jpg,https://img2.joongna.com/media/original/2025/02/24/1740403175191npT_LaFy6.jpg",특 SSSSS급 SEIKO 세이코 요팅타이머 워치,"
특 SSSSS+급 완전 초말끔한 상태로 잘 관리된 양품입니다. 
큰 데미지와 상처 등 흠 잡을 곳 당연히 없구요.
실사용감 조차 찾아보기 힘들 정도로 아주 아주 매우 매우 깨끗해요.
1월 3일 배터리 교체와 클린징 정비 완료 했습니다.
먼지 한 톨 없습니다.
존재감 넘치는 스타일리쉬한 크로노그래프 시계를 선호 하시는 분께 강력 초강추합니다.

SEIKO의 새로운 엘리트 컬렉션인 바다를 사랑하는 사람들을 위한 모델입니다.
요트 레이싱에 적합한 요팅 타이머 워치가 장착된 크로노그래프 타입입니다.
49er 종목이나 다른 요트 레이스 경기는 초단위로 영향을 받는 모든 바람과 파도 한번이 속력과 시간을 얻기 위한 중요한 기회가 됩니다.
이런한 기회는 레이스의 스타트 만큼이나 중요한 승패의 주요 요소입니다.
요트 레이스 경기에 적합한 타이머 기능과 알람 기능을 갖춘 요팅 레이스타이머(YachtingTimer)는 선수가 정확한 타이밍에 출발 하는데 중요한 역할을 하는 장비가 될것입니다.

-케이스:StainlessSteelCasewithBlackHardCoating

-BACK:Screwcaseback

-글라스:무반사코팅SapphireCrystalGlass

-방수:10기압방수

-무브먼트:요트레이스용타이머

-알람/타이머/stopwatch기능

-요트타이머기능5,6,10분단위

-야광기능:일부루미브라이트

-사이즈:4.3cmX4.3cm(용두미포함)

4.9cmX4.3cm(용두포함)

-밴드넓이:2.5cm
",중고,1,655000,2025-03-30 23:05:47,,available,,32,,https://web.joongna.com/product/202375346
467,"https://img2.joongna.com/cafe-article-data/live/2025/03/30/1100646234/1743261530212_001_VEaw0_main.jpg,https://img2.joongna.com/cafe-article-data/live/2025/03/30/1100646234/1743261530212_000_rIuBs.jpg,https://img2.joongna.com/cafe-article-data/live/2025/03/30/1100646234/1743261530212_002_WMhNK.png,https://img2.joongna.com/cafe-article-data/live/2025/03/30/1100646234/1743261530212_003_clpFp.jpg,https://img2.joongna.com/cafe-article-data/live/2025/03/30/1100646234/1743261530213_004_8n9tJ.jpg,https://img2.joongna.com/cafe-article-data/live/2025/03/30/1100646234/1743261530213_005_L8lt5.jpg,https://img2.joongna.com/cafe-article-data/live/2025/03/30/1100646234/1743261530213_006_EFNlh.jpg,https://img2.joongna.com/cafe-article-data/live/2025/03/30/1100646234/1743261530213_007_so20f.jpg,https://img2.joongna.com/cafe-article-data/live/2025/03/30/1100646234/1743261530213_008_zumPv.jpg,https://img2.joongna.com/cafe-article-data/live/2025/03/30/1100646234/1743261530213_009_zc2Bo.png",라툴 뽀모도로 타이머 무소음 디지털 2세대1회 사용,"
작년 12월에 구매하여, 2회 사용한 거의 새제품입니다. 다만, 제가 사용하려고 박스는 없습니다. 

함께 구매한 페이스메이커 3개월치도 같이 드립니다.

택배:+3,500
CU편의점 반택:+1,800(GS는 불가합니다. 죄송해요ㅠ)
도서산간:+6,000
",중고,1,23000,2025-03-30 00:18:34,,available,,32,,https://web.joongna.com/product/205565559
468,"https://img2.joongna.com/cafe-article-data/live/2025/03/30/1100736481/1743338560109_000_nBYcb_main.jpg,/cafe-article-data/live/2025/03/30/1100736481/1743338560109_001_AZCak.jpg,/cafe-article-data/live/2025/03/30/1100736481/1743338560109_002_oOr2x.jpg,/cafe-article-data/live/2025/03/30/1100736481/1743338560109_003_1zYMS.jpg",미도 디컴프레션 월드타이머 gmt 검판 판매합니다,"





24년 6월 스탬핑입니다.

국내매장 정식 제품이며 보증기간도 아직 남아있습니다.

충분히 착용후 서비스 받으실 수 있습니다.

전체적으로 매우 깨끗한 컨디션이며 브레이슬릿은 사용하지 않았습니다.

구성품 모두 보유중입니다.

용인에서 뵐 수 있습니다.

안심번호 문자로 부탁드립니다.






",중고,1,900000,2025-03-30 21:42:22,,available,,32,,https://web.joongna.com/product/205644700
469,"https://img2.joongna.com/cafe-article-data/live/2025/02/27/1097228540/1740591387910_000_Kb1s7_main.jpg,https://img2.joongna.com/cafe-article-data/live/2025/02/27/1097228540/1740591387910_001_EBdKJ.jpg",새상품스누피 피너츠 수동 타이머,"
 
 
※ 게시글 내 외부 링크(타 플랫폼 주소, 카카오 오픈채팅 주소 등)을 등록하는 경우, 게시글 삭제 및 서비스 활동 제한 조치를 받을 수 있습니다. 
 
  

새상품으로 보내드립니다
디피사진은 제가 쓰는거고 불량확인만 새상품 판매 박스같이 보냄

알림소리도 나요 안쓰고 그냥 두기도 이쁩니다

부산직거래⭕교환반품❌배송비포함❌
반값택배가능 1800원
동대신동 지하철역 6번 출구앞 직거래






",새상품,1,36000,2025-03-30 02:05:19,,available,,32,,https://web.joongna.com/product/202588932
470,"https://img2.joongna.com/cafe-article-data/live/2025/03/30/1100668291/1743298104393_001_y7Kqb_main.jpg,/cafe-article-data/live/2025/03/30/1100668291/1743298104393_000_f8oiF.jpg,/cafe-article-data/live/2025/03/30/1100668291/1743298104393_002_FPAw7.jpg,/cafe-article-data/live/2025/03/30/1100668291/1743298104393_003_H7QPq.jpg,/cafe-article-data/live/2025/03/30/1100668291/1743298104393_004_6uBtR.jpg,/cafe-article-data/live/2025/03/30/1100668291/1743298104393_005_Q8Nos.jpg,/cafe-article-data/live/2025/03/30/1100668291/1743298104393_006_8uJiO.jpg,/cafe-article-data/live/2025/03/30/1100668291/1743298104393_007_6HsW7.jpg,/cafe-article-data/live/2025/03/30/1100668291/1743298104393_008_1oc3Q.jpg,/cafe-article-data/live/2025/03/30/1100668291/1743298104393_009_WMxCc.jpg",까르띠에 파샤 씨타이머 40mm 오토 흰판 W31080,"





이번에 소개시켜 드릴 시계는 까르띠에
구형 파샤 모델로 남성용으로 가장 인기
사이즈 40mm 모델입니다.

남성용이 35mm,38mm도 있지만
작아서 그런지 40mm 대비 100~150
낮게 거래되고 있으니 참고하세요.

까르띠에 상위 라인 중 발롱블루,펜더,
산토스 라인보다는 인기가 덜 하지만
유니크한 디자인 때문에 그런지 찾는
분들이 제법 많습니다.

그래서 10년이나 단종 된 모델이 2020년
제출시가 된것 같습니다.

파샤는 1985년 새롭게 출시된 클래식
워치메이킹을 뛰어넘는 다양한 요소들이
어우러져 더욱 강렬한 독창성과 매력을
선사합니다.

원형 케이스와 아라비아 숫자,원형 케이스
내부의 정사각형,다이아몬드 모양 핸즈에
파샤에 상징인 체인형 크라운 보호장치가
매력적인 모델입니다.

현재 신형은 1050만원인데 구형도
단종 직전 리테일가는 840만원으로
까르띠에서 상위 라인에 속합니다.

그리고 보통 파샤 중고 올라오는게
35mm가 대부분이고 보증서도 없는게
보통인데 제가 올린 모델은 40mm고
보증서 포함 구성품 풀셋이고 해외에서
구입할때 상품화가 된 상태로 구입해서
상태도 아주 깨끗합니다.

그런데 오차가 있어서 2023년 9월
13일에 믿을만한 사설업체 통해서
오버홀 했습니다.

구입하시면 매장 게런티 카드에 오버홀한
날짜와 업체명 그리고 번호까지 따로 적어
드리겠습니다.

앞으로 5년은 돈 들어갈 일 없을겁니다.

고민하는 순간 팔리고 없으니 빠른
초이스 해주세요.

모델번호 - W31080M7
사이즈 - 40mm
무브 - 오토
구입시기 - 2009년
상태 - 새제품 대비 94%
리테일가 - 840만원대
구성품 - 박스,보증서,책자,여분링크
줄길이 - 20.5cm(풀 링크)

에누리 없이 350만원에 판매합니다.

매장으로 오시면 일부 위탁판매 제품을
제외한 나머지는 카드결제 가능합니다.

직거래는 예약하고 전남 광양 매장으로
오시면 가능합니다.(광양 터미널 부근)

300만원이 넘는 제품은 계약금 10만원
거시면 아래 지역까지 버스나 기차로
...
거래희망지역
해룡면
광양읍
",중고,1,3500000,2025-03-30 10:28:03,,available,,32,,https://web.joongna.com/product/205585674
471,"https://img2.joongna.com/cafe-article-data/live/2025/03/30/1100661262/1743293673253_000_kvLRT_main.jpg,https://img2.joongna.com/cafe-article-data/live/2025/03/30/1100661262/1743293673253_001_Hagop.jpg,https://img2.joongna.com/cafe-article-data/live/2025/03/30/1100661262/1743293673253_002_dMJl0.jpg,https://img2.joongna.com/cafe-article-data/live/2025/03/30/1100661262/1743293673253_003_76Emi.jpg,https://img2.joongna.com/cafe-article-data/live/2025/03/30/1100661262/1743293673253_004_wXT56.jpg",구글 타이머 60분,"



구글 타이머 60분짜리 입니다.
4만원 반값택배포함입니다.
관심있으신분 연락주세요.
",중고,1,38000,2025-03-30 09:14:04,,available,,32,,https://web.joongna.com/product/205579178
